Respondent,WorkWeekHrs,Age,Gender
1136,42.0,28.0,Man
1137,50.0,34.0,Man
1138,40.0,21.0,Man
1139,,,Woman
1140,,,Man
1141,,15.0,Man
1142,40.0,25.0,Man
1143,,24.0,Man
1144,45.0,36.0,Man
1145,35.0,25.0,Man
1146,44.0,23.0,Man
1147,,45.0,Man
1148,42.0,30.0,Man
1149,50.0,29.0,Man
1150,40.0,42.0,Man
1151,40.0,44.0,Man
1152,40.0,33.0,Man
1153,40.0,27.0,Man
1154,38.0,28.0,Man
1155,,25.0,Man
1156,,,
1157,,23.0,Man
1158,40.0,37.0,Man
1159,130.0,28.0,Woman
1160,40.0,,Man
1161,60.0,33.0,Man
1162,45.0,27.0,Woman
1163,40.0,,Man
1164,60.0,40.0,Man
1165,40.0,28.0,Man
1166,37.5,26.0,Man
1167,40.0,49.0,Man
1168,,,Man
1169,40.0,36.0,Man
1170,60.0,55.0,Man
1171,,,Man
1172,,,
1173,,21.0,Man
1174,50.0,22.0,Man
1175,,19.0,Man
1176,50.0,35.0,Man
1177,40.0,23.0,Man
1178,50.0,27.0,Man
1179,40.0,26.0,Man
1180,,,Man
1181,45.0,23.0,Man
1182,40.0,34.0,Man
1183,38.0,29.0,Man
1184,41.0,18.0,Man
1185,44.0,27.0,Man
1186,40.0,31.0,Man
1187,50.0,29.0,Man
1188,37.0,26.0,Man
1189,,25.0,Woman
1190,40.0,20.0,Man
1191,,,Man
1192,40.0,40.0,Man
1193,40.0,57.0,Man
1194,40.0,38.0,Man
1195,,15.0,Man
1196,,,
1197,35.0,27.0,Man
1198,,18.0,Man
1199,50.0,,Man
1200,,28.0,Man
1201,40.0,28.0,Woman
1202,40.0,32.0,Man
1203,40.0,36.0,Man
1204,50.0,,Man
1205,52.0,28.0,Man
1206,40.0,29.0,Man
1207,40.0,26.0,Man
1208,40.0,24.0,Woman
1209,45.0,31.0,Man
1210,40.0,35.0,Man
1211,40.0,34.0,Man
1212,15.0,22.0,Woman
1213,,,Man
1214,40.0,28.0,Man
1215,50.0,24.0,Man
1216,42.5,25.0,Man
1217,50.0,63.0,Man
1218,,15.0,
1219,60.0,38.0,Man
1220,,,Man
1221,,23.0,Man
1222,37.5,27.0,Man
1223,30.0,37.0,Man
1224,60.0,32.0,Man
1225,40.0,34.0,Man
1226,40.0,48.0,Man
1227,,,Man
1228,40.0,27.0,Man
1229,45.0,34.0,Man
1230,40.0,39.0,Man
1231,,,Man
1232,40.0,25.0,Man
1233,40.0,30.0,Man
1234,37.0,42.0,Man
1235,45.0,23.0,Man
1236,40.0,33.0,Man
1237,,32.0,Man
1238,8.5,38.0,Man
1239,40.0,29.0,Man
1240,40.0,22.0,Man
1241,40.0,34.0,Man
1242,,,Woman
1243,40.0,24.0,Man
1244,40.0,37.0,Man
1245,40.0,24.0,Man
1246,45.0,37.0,Man
1247,,26.0,Man
1249,,18.0,Man
1250,,26.0,Man
1251,,18.0,Man
1252,,,Woman;Man
1253,,40.0,Man
1254,30.0,37.0,Man
1255,40.0,29.0,Man
1256,,19.0,Man
1257,40.0,52.0,Man
1258,,42.0,Man
1259,40.0,26.0,Man
1260,40.0,28.0,Man
1261,,,Woman
1262,,29.0,Man
1263,,23.0,Man
1264,,21.0,Man
1266,40.0,33.0,Man
1267,,26.0,Man
1268,40.0,48.0,Man
1269,35.0,27.0,Man
1270,,50.0,Man
1271,40.0,37.0,Man
1272,,25.0,Man
1273,18.0,21.0,Man
1274,45.0,46.0,Man
1275,,21.0,Man
1276,55.0,23.0,Man
1277,60.0,24.0,Man
1278,,55.0,Woman
1279,42.0,33.0,Man
1280,40.0,28.0,"Non-binary, genderqueer, or gender non-conforming"
1281,40.0,29.0,Woman
1282,45.0,,Man
1283,45.0,59.0,Man
1284,6.0,37.0,Man
1285,40.0,25.0,Man
1286,45.0,36.0,Man
1287,40.0,23.0,Man
1288,40.0,35.0,Man
1289,36.0,35.0,Man
1290,40.0,31.0,Man
1291,,22.0,Man
1292,168.0,36.0,Man
1293,,,Man
1294,40.0,23.0,Man
1295,37.0,23.0,Man
1296,,32.0,Man
1297,,34.0,Man
1298,40.0,32.0,Man
1299,,24.0,Woman
1300,40.0,28.0,Man
1301,40.0,33.0,Man
1302,60.0,29.0,Man
1303,8.0,22.0,Man
1304,38.0,30.0,Man
1305,40.0,27.0,Woman
1306,,,Man
1307,40.0,39.0,Man
1308,45.0,49.0,Man
1309,40.0,43.0,Man
1310,40.0,35.0,Man
1311,,16.0,Man
1312,45.0,61.0,Man
1313,40.0,25.0,Man
1314,60.0,39.0,Man
1315,8.0,28.0,Man
1316,45.0,40.0,Man
1317,,,Man
1318,40.0,36.0,Man
1319,,18.0,"Man;Non-binary, genderqueer, or gender non-conforming"
1320,40.0,28.0,Man
1321,32.0,36.0,Man
1322,,43.0,Man
1323,,22.0,Man
1324,40.0,30.0,Man
1325,40.0,43.0,Man
1326,50.0,42.0,Man
1327,,,Man
1328,37.5,36.0,Man
1329,36.0,33.0,Man
1330,35.0,26.0,Man
1331,40.0,33.0,Man
1332,37.0,52.0,Man
1333,20.0,22.0,Woman
1334,50.0,29.0,Man
1335,20.0,24.0,Man
1336,12.0,30.0,Man
1337,40.0,42.0,Man
1338,,,
1339,,42.0,Man
1340,,22.0,Man
1341,37.5,32.0,Man
1342,,23.0,Man
1343,35.0,33.0,Man
1344,,28.0,Man
1345,40.0,23.0,Man
1346,40.0,28.0,Man
1347,40.0,26.0,Woman
1348,40.0,32.0,Man
1349,40.0,22.0,Man
1350,,,
1351,50.0,23.0,Man
1353,,,Man
1354,30.0,30.0,Man
1355,40.0,22.0,Man
1356,40.0,25.0,Man
1357,30.0,36.0,Man
1358,45.0,26.0,Man
1359,42.0,29.0,Man
1360,,18.0,Man
1361,40.0,24.0,Man
1362,55.0,33.0,Man
1363,40.0,35.0,Man
1364,35.0,30.0,Man
1365,38.5,27.0,Man
1366,14.0,,Man
1367,37.5,29.0,Man
1368,,,Man
1369,40.0,22.0,Woman
1370,40.0,43.0,Man
1371,38.0,42.0,Man
1372,45.0,26.0,Man
1373,30.0,38.0,Man
1374,,18.0,Man
1375,40.0,31.0,Man
1376,40.0,36.0,Man
1377,,,
1378,45.0,40.0,Man
1379,40.0,26.0,Woman
1380,,20.0,Man
1381,40.0,33.0,Man
1382,40.0,32.0,Man
1383,45.0,29.0,Man
1384,,19.0,Man
1385,,44.0,Man
1386,40.0,31.0,Man
1387,40.0,29.0,Man
1388,40.0,38.0,Man
1389,,,Man
1390,40.0,50.0,Man
1391,40.0,27.0,Man
1392,40.0,40.0,
1393,40.0,27.0,Woman
1394,50.0,,Man
1395,55.0,30.0,Man
1396,40.0,40.0,Man
1397,35.0,38.0,Man
1398,50.0,67.0,Man
1399,,21.0,Man
1400,44.0,62.0,Man
1401,,20.0,Man
1402,40.0,32.0,Man
1403,40.0,46.0,Man
1404,40.0,31.0,Man
1405,42.5,28.0,Man
1406,,20.0,Man
1407,,23.0,Man
1408,40.0,34.0,Man
1409,40.0,35.0,Man
1410,35.0,28.0,Man
1411,50.0,34.0,Man
1412,39.0,33.0,Man
1413,42.5,29.0,Man
1414,,26.0,Man
1415,35.0,,Man
1416,,,
1417,,29.0,Man
1418,10.0,19.0,Man
1419,40.0,28.0,Man
1420,,38.0,Man
1421,50.0,32.0,Man
1422,,42.0,Man
1423,40.0,31.0,Man
1424,,20.0,Man
1425,40.0,23.0,Man
1426,40.0,26.0,Man
1427,168.0,43.0,Man
1428,60.0,37.0,Woman
1429,45.0,35.0,Man
1430,37.0,28.0,Man
1431,40.0,31.0,Man
1432,40.0,54.0,Man
1433,,22.0,Man
1434,,22.0,Man
1435,37.0,43.0,Man
1436,50.0,,
1437,40.0,29.0,Man
1438,40.0,26.0,Man
1439,35.0,22.0,Man
1440,,15.0,Man
1441,40.0,33.0,Man
1442,40.0,,
1443,40.0,23.0,Man
1444,40.0,30.0,Man
1445,30.0,38.0,Man
1446,40.0,46.0,Man
1447,37.0,,Woman
1448,,,Man
1449,,68.0,Man
1450,,30.0,Man
1451,50.0,30.0,Man
1452,40.0,28.0,Man
1453,45.0,40.0,Man
1454,40.0,32.0,Man
1455,40.0,35.0,Woman
1456,30.0,51.0,Man
1457,,48.0,Man
1458,40.0,32.0,Man
1459,40.0,25.0,Man
1460,40.0,26.0,Man
1461,45.0,29.0,Man
1462,40.0,24.0,Man
1463,55.0,47.0,Man
1464,,23.0,Man
1465,,,Man
1466,42.0,33.0,"Woman;Non-binary, genderqueer, or gender non-conforming"
1467,,,Man
1468,9.0,,Man
1469,40.0,24.0,Man
1470,8.0,23.0,Man
1471,80.0,30.0,Man
1472,,33.0,Man
1473,42.0,34.0,Man
1474,38.0,30.0,Man
1475,39.0,34.0,Woman
1476,40.0,,Man
1477,33.0,40.0,Man
1478,70.0,25.0,Man
1479,,,Man
1480,50.0,33.0,Man
1481,40.0,36.0,Man
1482,50.0,34.0,Man
1483,,20.0,Woman
1484,55.0,23.0,Man
1485,40.0,25.0,Woman
1486,40.0,29.0,Man
1487,40.0,35.0,Man
1488,30.0,39.0,Man
1489,37.5,25.0,
1490,40.0,29.0,Man
1491,45.0,33.0,Man
1492,,20.0,Man
1493,38.0,28.0,Man
1494,40.0,,Man
1495,,,Man
1496,50.0,26.0,Woman
1497,40.0,,Man
1498,,,
1499,40.0,38.0,Woman
1500,40.0,22.0,Man
1501,50.0,24.0,Woman
1502,40.0,50.0,Man
1503,60.0,27.0,Man
1504,,18.0,Man
1505,40.0,34.0,Man
1506,,16.0,Man
1507,160.0,22.0,Man
1508,,19.0,Woman
1509,40.0,25.0,Man
1510,,24.0,Man
1511,40.0,34.0,Man
1512,42.0,28.0,Man
1513,,38.0,Man
1514,36.2,32.0,Man
1515,35.0,24.0,Man
1516,40.0,25.0,Man
1517,40.0,30.0,Man
1518,45.0,30.0,Man
1519,40.0,27.0,Man
1520,35.0,31.0,Man
1521,40.0,28.0,Man
1522,37.0,24.0,Man
1523,37.5,30.0,Man
1524,40.0,38.0,Man
1525,40.0,41.0,Man
1526,40.0,,Man
1527,,18.0,Woman
1528,,17.0,Man
1529,40.0,24.0,Man
1530,60.0,28.0,Man
1531,44.0,33.0,Man
1532,45.0,28.0,Man
1533,40.0,22.0,Man
1534,39.0,23.0,Man
1535,36.0,29.0,Man
1536,40.0,33.0,Man
1537,,23.0,Man
1538,36.0,45.0,Man
1539,,20.0,Man
1540,,27.0,Man
1541,40.0,32.0,Man
1542,40.0,42.0,Man
1543,35.0,30.0,Man
1544,39.0,26.0,Man
1545,40.0,42.0,Man
1546,37.5,49.0,Man
1547,,,
1548,40.0,32.0,Woman
1549,8.0,26.0,Man
1550,,24.0,Man
1551,55.0,25.0,Man
1552,45.0,38.0,Man
1553,40.0,30.0,Man
1554,,22.0,Man
1555,,17.0,Man
1556,24.0,53.0,Man
1557,37.5,30.0,Woman
1558,40.0,36.0,Man
1559,44.0,27.0,Man
1560,55.0,31.0,Man
1561,40.0,24.0,Man
1562,40.0,,"Non-binary, genderqueer, or gender non-conforming"
1563,40.0,26.0,Man
1564,40.0,39.0,Man
1565,45.0,27.0,Man
1566,,24.0,Man
1567,,30.0,Man
1568,30.0,21.0,Man
1569,40.0,25.0,Man
1570,,17.0,Man
1571,,22.0,Man
1572,45.0,32.0,Man
1573,40.0,25.0,Man
1574,,15.0,Man
1575,,21.0,Man
1576,,,Man
1577,,30.0,Man
1578,40.0,23.0,Man
1579,40.0,26.0,Man
1580,40.0,27.0,Man
1581,,17.0,Man
1582,40.0,,Man
1583,,31.0,Man
1584,55.0,22.0,Man
1585,,58.0,Man
1586,,24.0,Man
1587,,,Man
1588,40.0,57.0,Man
1589,40.0,30.0,Man
1590,7.0,23.0,Man
1591,40.0,52.0,Man
1592,37.5,38.0,Man
1593,45.0,30.0,Man
1594,,45.0,Man
1595,,19.0,"Non-binary, genderqueer, or gender non-conforming"
1596,,,Man
1597,35.0,27.0,Man
1598,40.0,32.0,Man
1599,60.0,63.0,Man
1600,60.0,34.0,Man
1601,48.0,42.0,Man
1602,40.0,28.0,Man
1603,40.0,31.0,Man
1604,50.0,28.0,Man
1605,45.0,27.0,Man
1606,42.0,40.0,Man
1607,40.0,31.0,Man
1608,40.0,44.0,Man
1609,40.0,29.0,Man
1610,50.0,34.0,Man
1611,,19.0,Woman
1612,40.0,26.0,Man
1613,,27.0,Man
1614,37.5,30.0,Man
1615,40.0,,Man
1616,50.0,65.0,Man
1617,46.0,54.0,Man
1618,54.0,,Man
1619,40.0,33.0,Man
1620,35.0,29.0,"Non-binary, genderqueer, or gender non-conforming"
1621,,26.0,Man
1622,50.0,23.0,Man
1623,35.0,34.0,Man
1624,,22.0,Woman
1625,60.0,23.0,Man
1626,42.0,44.0,Man
1627,38.0,44.0,Man
1628,40.0,35.0,Man
1629,35.0,34.0,Man
1630,40.0,22.0,Man
1631,,,Man
1632,50.0,26.0,Man
1633,40.0,54.0,Man
1634,,22.0,Man
1635,,28.0,Man
1636,47.0,39.0,Man
1637,,44.0,Man
1638,40.0,,
1639,40.0,31.0,Man
1640,,,Man
1641,40.0,28.0,Man
1642,48.0,24.0,Man
1643,36.0,35.0,Man
1644,40.0,30.0,Man
1645,,34.0,Man
1646,,,Man
1647,20.0,21.0,Man
1648,40.0,28.0,Man
1649,,19.0,Man
1650,40.0,32.0,Man
1651,55.0,26.0,Man
1652,45.0,28.0,Man
1653,30.0,30.0,Man
1654,40.0,24.0,Man
1655,40.0,24.0,Woman
1656,,25.0,Man
1657,32.0,32.0,Man
1658,55.0,30.0,Man
1659,,37.0,Man
1660,,23.0,Man
1661,,28.0,Man
1662,,,Man
1663,,16.0,Man
1664,38.0,35.0,Man
1665,20.0,31.0,Man
1666,40.0,25.0,Man
1667,50.0,49.0,Man
1668,44.0,29.0,Man
1669,,28.0,Man
1670,,48.0,Man
1671,40.0,33.0,Man
1672,40.0,,Man
1673,37.0,28.0,Man
1674,60.0,34.0,Man
1675,60.0,34.0,Man
1676,40.0,24.0,Man
1677,45.0,25.0,Man
1678,40.0,42.0,Woman
1679,35.0,23.0,Woman
1680,40.0,26.0,Man
1681,45.0,22.0,Man
1682,35.0,35.0,Woman
1683,40.0,29.0,Woman
1684,50.0,34.0,Man
1685,40.0,29.0,Man
1686,,21.0,Man
1687,,18.0,Man
1688,,,Man
1689,35.0,42.0,Man
1690,40.0,30.0,Man
1691,,73.0,Man
1692,40.0,29.0,Man
1693,40.0,33.0,Man
1694,40.0,49.0,Man
1695,40.0,21.0,Man
1696,44.0,34.0,Man
1697,385.0,24.0,Man
1698,,63.0,Man
1699,20.0,31.0,Man
1700,,,"Woman;Man;Non-binary, genderqueer, or gender non-conforming"
1701,,,Man
1702,,18.0,Man
1703,35.0,32.0,Man
1704,,17.0,Man
1705,,25.0,Man
1706,45.0,28.0,Man
1707,,,Man
1708,,27.0,Woman
1709,45.0,34.0,Man
1710,40.0,,Man
1711,60.0,53.0,Man
1712,50.0,44.0,Man
1713,50.0,33.0,Man
1714,40.0,20.0,Man
1715,80.0,38.0,Man
1716,40.0,25.0,Man
1717,,35.0,Man
1718,,,Man
1719,40.0,29.0,Man
1720,38.0,20.0,Man
1721,,,Man
1722,,27.0,Man
1723,40.0,30.0,Man
1724,40.0,37.0,Man
1725,,48.0,Man
1726,42.0,22.0,Man
1727,38.0,23.0,Man
1728,50.0,35.0,Man
1729,,16.0,Man
1730,80.0,31.0,Man
1731,40.0,36.0,Woman
1732,40.0,28.0,Man
1733,40.0,24.0,Man
1734,,21.0,Man
1735,40.0,35.0,Man
1736,40.0,32.0,Man
1737,52.0,27.0,Man
1738,,20.0,Man
1739,45.0,26.0,Man
1740,28.0,22.0,Man
1741,40.0,,Man
1742,50.0,25.0,Man
1743,45.0,29.0,Man
1744,40.0,50.0,Man
1745,,27.0,Man
1746,,,Man
1748,45.0,41.0,Man
1749,40.0,34.0,Man
1750,50.0,42.0,Man
1751,37.5,21.0,Man
1752,40.0,32.0,Man
1753,40.0,26.0,Man
1754,,30.0,Man
1755,39.0,55.0,Man
1756,40.0,32.0,Man
1757,,,Man
1758,35.0,26.0,Woman
1759,40.0,23.0,Man
1760,,,
1761,35.0,26.0,Man
1762,,39.0,Man
1763,10.0,27.0,Man
1764,34.0,23.0,Man
1765,,,
1766,32.0,36.0,Man
1767,37.0,25.0,Man
1768,45.0,27.0,
1769,40.0,25.0,Man
1770,40.0,28.0,Man
1771,13.0,42.0,Man
1772,60.0,47.0,Man
1773,,24.0,Man
1774,40.0,25.0,Man
1775,50.0,,
1776,160.0,33.0,Man
1777,9.0,29.0,Man
1778,37.5,23.0,Man
1779,35.0,25.0,Man
1780,20.0,25.0,Man
1781,8.5,29.0,Man
1782,,,Man
1783,48.0,22.0,Man
1784,40.0,28.0,Man
1785,40.0,24.0,Man
1786,,24.0,Man
1787,38.0,30.0,Man
1788,,23.0,Woman
1789,40.0,34.0,Man
1790,40.0,29.0,Man
1791,40.0,24.0,Man
1792,40.0,,Woman
1793,,31.0,Man
1794,,,Man
1795,,23.0,Man
1796,45.0,24.0,Man
1797,50.0,33.0,Man
1798,45.0,30.0,Woman
1799,,,Man
1800,39.0,23.0,
1801,38.0,36.0,Man
1802,55.0,29.0,Man
1803,37.0,25.0,Man
1804,15.0,28.0,Man
1805,45.0,38.0,Man
1806,,,Man
1807,40.0,24.0,Man
1808,15.0,26.0,Man
1809,40.0,27.0,Man
1810,40.0,,Man
1811,42.0,34.0,Man
1812,,52.0,Man
1813,40.0,38.0,Man
1814,40.0,33.0,Man
1815,40.0,22.0,Man
1816,55.0,26.0,Man
1817,45.0,57.0,Man
1818,,14.0,Man
1819,375.0,27.0,Man
1820,,34.0,Man
1821,37.0,34.0,Man
1822,35.0,26.0,Man
1823,40.0,36.0,Man
1824,47.0,27.0,Man
1825,40.0,38.0,Woman
1826,40.0,33.0,Man
1827,40.0,24.0,Man
1828,,61.0,Man
1829,40.0,44.0,Man
1830,50.0,28.0,Man
1831,45.0,27.0,Man
1832,40.0,23.0,Man
1833,55.0,40.0,Man
1834,45.0,29.0,Man
1835,35.0,38.0,Woman
1836,43.0,31.0,Man
1837,45.0,25.0,"Non-binary, genderqueer, or gender non-conforming"
1838,24.0,28.0,Man
1839,35.0,58.0,Man
1840,40.0,30.0,Man
1841,50.0,32.0,Man
1842,40.0,38.0,Man
1843,40.0,37.0,Man
1844,40.0,44.0,Man
1845,40.0,26.0,Man
1846,37.5,25.0,Man
1847,35.0,28.0,Man
1848,30.0,32.0,Man
1849,40.0,34.0,Man
1850,40.0,40.0,Man
1851,48.0,38.0,Man
1852,37.0,35.0,Man
1853,50.0,47.0,Man
1854,45.0,38.0,Man
1855,48.0,26.0,Man
1856,40.0,27.0,Man
1857,,14.0,Man
1858,25.0,22.0,Man
1859,,25.0,Man
1860,40.0,50.0,Man
1861,48.0,36.0,Man
1862,37.0,39.0,Man
1863,70.0,26.0,Man
1864,40.0,48.0,Woman
1865,50.0,25.0,
1866,50.0,,Man
1867,35.0,39.0,Man
1868,40.0,30.0,Man
1869,7.0,28.0,Man
1870,20.0,25.0,Man
1871,40.0,32.0,Man
1872,40.0,,Man
1873,,36.0,Woman
1874,,37.0,Man
1875,,23.0,Man
1876,,15.0,Man
1877,42.0,27.0,Man
1878,40.0,33.0,Man
1879,40.0,43.0,Man
1880,54.0,39.0,Man
1881,40.0,41.0,Man
1882,,,Man
1883,49.0,34.0,Man
1884,50.0,35.0,Man
1885,48.0,25.0,"Woman;Non-binary, genderqueer, or gender non-conforming"
1886,60.0,27.0,Man
1887,40.0,35.0,Man
1888,48.0,31.0,Man
1889,,,Man
1890,40.0,,Man
1891,,31.0,Woman
1892,41.0,30.0,Man
1893,,26.0,Man
1894,37.0,35.0,Man
1895,35.0,27.0,Man
1896,40.0,23.0,Man
1897,45.0,29.0,Man
1898,30.0,44.0,Man
1899,35.0,21.0,Man
1900,,20.0,"Non-binary, genderqueer, or gender non-conforming"
1901,,18.0,Man
1902,45.0,35.0,Man
1903,42.0,36.0,Man
1904,40.0,27.0,Man
1905,,,Man
1906,45.0,33.0,Man
1907,,30.0,Man
1908,,35.0,Man
1909,40.0,21.0,Man
1910,,41.0,Man
1911,36.0,32.0,Man
1912,,,
1913,40.0,27.0,Woman
1914,40.0,39.0,Man
1915,40.0,30.0,Man
1916,60.0,27.0,Man
1917,40.0,28.0,Man
1918,45.0,41.0,Man
1919,45.0,39.0,Man
1920,90.0,55.0,Man
1921,,30.0,Man
1922,40.0,35.0,Man
1923,40.0,29.0,Woman
1924,,23.0,Man
1925,50.0,27.0,Man
1926,,,Man
1927,,,Man
1928,35.0,30.0,Man
1929,30.0,23.0,Man
1930,,,
1931,30.0,38.0,Man
1932,40.0,21.0,Man
1933,40.0,35.0,Man
1934,40.0,29.0,Man
1935,45.0,35.0,Man
1936,40.0,30.0,Man
1937,,34.0,Man
1938,50.0,49.0,Man
1939,50.0,35.0,Man
1940,40.0,32.0,Man
1941,39.0,30.0,Man
1942,55.0,30.0,Man
1943,40.0,36.0,Man
1944,4.0,34.0,Man
1945,,,Woman
1946,40.0,46.0,Man
1947,40.0,22.0,Man
1948,40.0,34.0,Man
1949,40.0,26.0,Man
1950,,28.0,Man
1951,30.0,26.0,Man
1952,40.0,29.0,Man
1953,40.0,41.0,Man
1954,10.0,37.0,Man
1955,40.0,25.0,Man
1956,50.0,40.0,Man
1957,40.0,27.0,Man
1958,45.0,33.0,Man
1959,40.0,34.0,Man
1960,,28.0,Man
1961,50.0,37.0,Man
1962,38.5,24.0,Man
1963,40.0,25.0,Man
1964,40.0,25.0,Man
1965,,19.0,Man
1966,,22.0,Man
1967,40.0,50.0,Man
1968,45.0,35.0,Man
1969,50.0,28.0,Man
1970,40.0,29.0,Man
1971,,24.0,Woman
1972,,,Woman
1973,,15.0,Man
1974,40.0,28.0,Man
1975,38.0,24.0,Man
1976,8.0,24.0,Man
1977,40.0,23.0,Woman
1978,45.0,36.0,Man
1979,40.0,24.0,Man
1980,,,Man
1981,,22.0,Man
1982,38.0,27.0,Man
1983,40.0,31.0,Woman
1984,50.0,30.0,Man
1985,35.0,47.0,Man
1986,40.0,45.0,Man
1987,,17.0,Man
1988,50.0,23.0,Man
1989,,23.0,Man
1990,,31.0,Woman
1991,,,Man
1992,40.0,25.0,Man
1993,40.0,35.0,Man
1994,,,Woman
1995,40.0,,Woman
1996,,,Man
1997,48.0,50.0,Woman
1998,,,
1999,,32.0,Man
2000,,29.0,Man
2001,42.0,37.0,Man
2002,,17.0,Man
2003,40.0,40.0,Man
2004,,34.0,Man
2005,35.0,25.0,Man
2006,,32.0,Man
2007,,21.0,Man
2008,30.0,,
2009,40.0,36.0,Man
2010,,22.0,Man
2011,,,Man
2012,40.0,43.0,Man
2013,20.0,21.0,Man
2014,50.0,27.0,Woman
2015,,,Man
2016,40.0,26.0,Man
2017,40.0,43.0,Man
2018,,38.0,Man
2019,24.0,,Man
2020,40.0,25.0,Man
2021,44.0,32.0,Man
2022,40.0,20.0,Man
2023,40.0,,Man
2024,40.0,23.0,Man
2025,50.0,40.0,Man
2026,37.5,24.0,Man
2027,,24.0,Man
2028,40.0,45.0,Man
2029,,21.0,Man
2030,40.0,28.0,Man
2031,45.0,28.0,Man
2032,40.0,46.0,Man
2033,40.0,27.0,Man
2034,40.0,24.0,Man
2035,45.0,36.0,Man
2036,40.0,20.0,Man
2037,40.0,31.0,Man
2038,,38.0,Man
2039,50.0,,Man
2040,,18.0,Man
2041,50.0,32.0,Man
2042,168.0,32.0,Woman
2043,40.0,,
2044,40.0,29.0,Man
2045,,37.0,Man
2046,45.0,30.0,Man
2047,35.0,25.0,Man
2048,,,Man
2049,40.0,26.0,Man
2050,,30.0,Man
2051,,27.0,Man
2052,40.0,32.0,Man
2053,45.0,28.0,Woman
2054,40.0,24.0,Man
2055,35.0,18.0,Man
2056,40.0,27.0,Man
2057,40.0,33.0,Man
2058,140.0,33.0,Man
2059,36.0,23.0,Man
2060,40.0,17.0,Man
2061,,29.0,Man
2062,40.0,,Man
2063,25.0,22.0,Man
2064,168.0,26.0,Man
2065,40.0,22.0,Man
2066,35.0,,Woman
2067,,,Man
2068,,41.0,Man
2069,40.0,22.0,Man
2070,40.0,23.0,Man
2071,,22.0,Man
2072,,,Man
2073,8.0,26.0,Man
2074,40.0,31.0,Man
2075,50.0,24.0,Man
2076,,28.0,Man
2077,40.0,30.0,Man
2078,40.0,20.0,Man
2079,,23.0,Man
2080,48.0,28.0,Man
2081,,24.0,Man
2082,40.0,29.0,Man
2083,50.0,23.0,Man
2084,,20.0,Woman
2085,40.0,30.0,Man
2086,45.0,39.0,Man
2087,40.0,30.0,Man
2088,32.0,31.0,Man
2089,,24.0,Man
2090,40.0,41.0,Man
2091,40.0,,Man
2092,40.0,50.0,Man
2093,,24.0,Man
2094,20.0,28.0,Woman
2095,40.0,28.0,Man
2096,,16.0,Man
2097,40.0,41.0,Man
2098,40.0,34.0,Man
2099,,,Man
2100,45.0,45.0,Man
2101,40.0,39.0,Man
2102,60.0,27.0,Man
2103,,,Man
2104,,18.0,Man
2105,45.0,25.0,Woman
2106,40.0,25.0,Man
2107,160.0,33.0,Man
2108,8.0,38.0,Man
2109,20.0,32.0,Man
2110,,25.0,Man
2111,40.0,,Woman
2112,,29.0,Man
2113,50.0,32.0,Man
2114,,,
2115,40.0,29.0,Man
2116,40.0,35.0,Man
2117,,22.0,Man
2118,,36.0,Man
2119,,35.0,
2120,,37.0,Man
2121,40.0,31.0,Woman
2122,,,Man
2123,,26.0,Man
2124,40.0,34.0,Man
2125,8.0,32.0,Man
2126,40.0,28.0,Woman
2127,40.0,47.0,Man
2128,45.0,28.0,Man
2129,,16.0,Man
2130,40.0,25.0,Man
2131,65.0,27.0,Man
2132,35.0,38.0,Man
2133,,28.0,Man
2134,40.0,50.0,Man
2135,40.0,28.0,Man
2136,40.0,37.0,Man
2137,40.0,30.0,Man
2138,,,Man
2139,,28.0,Woman
2140,,20.0,Man
2141,45.0,35.0,Man
2142,45.0,28.0,Man
2143,40.0,22.0,Man
2144,40.0,30.0,Man
2145,475.0,26.0,Man
2146,35.0,29.0,Man
2147,50.0,29.0,Man
2148,,29.0,Man
2149,35.0,26.0,Man
2150,40.0,32.0,Man
2151,40.0,25.0,Man
2152,40.0,32.0,Man
2153,32.0,21.0,Man
2154,,,Man
2155,40.0,,Man
2156,40.0,45.0,Man
2157,40.0,27.0,Woman
2158,38.0,26.0,Man
2159,8.0,23.0,Man
2160,,,
2161,35.0,36.0,Man
2162,,,Woman
2163,40.0,23.0,Man
2164,45.0,26.0,Man
2165,40.0,29.0,Man
2166,40.0,25.0,
2167,,18.0,Man
2168,40.0,23.0,Man
2169,40.0,32.0,Man
2170,40.0,30.0,Man
2171,40.0,45.0,Woman
2172,35.0,28.0,Man
2173,41.0,24.0,Man
2174,40.0,27.0,Man
2175,30.0,24.0,Man
2176,45.0,,Man
2177,50.0,24.0,Man
2178,44.0,38.0,Man
2179,45.0,23.0,Woman
2180,,23.0,Man
2181,60.0,43.0,Man
2182,40.0,38.0,Man
2183,35.0,,
2184,40.0,22.0,Man
2185,39.0,23.0,Woman
2186,,,
2187,40.0,24.0,Man
2188,,,Woman
2189,44.0,32.0,Man
2190,38.0,33.0,Man
2191,35.0,33.0,Man
2192,50.0,45.0,Man
2193,,,Man
2194,50.0,34.0,Man
2195,,21.0,Man
2196,35.0,45.0,Man
2197,,16.0,Man
2198,7.25,33.0,Man
2199,40.0,24.0,Man
2200,50.0,26.0,Man
2201,,46.0,Woman
2202,40.0,23.0,Woman
2203,45.0,,Man
2204,40.0,40.0,Woman
2205,8.0,27.0,Woman
2206,37.5,30.0,Man
2207,40.0,39.0,Man
2208,46.0,26.0,Man
2209,,55.0,Man
